longitude,latitude,sst_ref,NDVI_ref,EVI_ref,LST_day_ref,t2m_anomaly_ref,ET_ref,precipitation_ref,precip_anomaly_ref,sst_fin,NDVI_fin,EVI_fin,LST_day_fin,t2m_anomaly_fin,ET_fin,precipitation_fin,precip_anomaly_fin,diff_sst,diff_NDVI,diff_EVI,diff_LST_day,diff_t2m_anomaly,diff_ET,diff_precipitation,diff_precip_anomaly
-110.60506948569484,20.7735257316371,26.515852945803445,,,,,,,,24.97308987176769,,,,,,,,-1.5427630740357543,,,,,,,
-110.3804906646664,20.77352573163221,26.532416825232804,,,,,,,,25.097259454167432,,,,,,,,-1.4351573710653724,,,,,,,
-110.1559118436375,20.773525731634848,26.54976529807129,,,,,,,,25.26457210671218,,,,,,,,-1.2851931913591095,,,,,,,
-109.93133302261054,20.773525731638845,26.57417068403685,,,,,,,,25.478258322512897,,,,,,,,-1.095912361523954,,,,,,,
-109.70675420157716,20.773525731634443,26.60718788480084,,,,,,,,25.67020397984552,,,,,,,,-0.9369839049553192,,,,,,,
-109.48217538054914,20.773525731633192,26.642720617481583,,,,,,,,25.77269012124724,,,,,,,,-0.8700304962343424,,,,,,,
-109.25759655951587,20.77352573163291,26.69895699981306,,,,,,,,25.84231185548379,,,,,,,,-0.8566451443292706,,,,,,,
-109.03301773848447,20.77352573163528,26.758614232316024,,,,,,,,25.869588580145017,,,,,,,,-0.8890256521710072,,,,,,,
-108.8084389174582,20.7735257316341,26.826056754189253,,,,,,,,25.877358099669483,,,,,,,,-0.9486986545197702,,,,,,,
-108.58386009642848,20.773525731635853,26.89720667656515,,,,,,,,25.909032174065487,,,,,,,,-0.988174502499664,,,,,,,
-108.35928127539552,20.773525731637136,26.958833934485927,,,,,,,,25.99766123954325,,,,,,,,-0.9611726949426789,,,,,,,
-108.13470245436552,20.77352573163894,27.05461555490589,,,,,,,,26.12753153040226,,,,,,,,-0.9270840245036318,,,,,,,
-107.91012363333692,20.773525731637697,27.1908724886706,,,,,,,,26.26518879020115,,,,,,,,-0.9256836984694488,,,,,,,
-107.6855448123109,20.77352573163665,27.36124594799733,,,,,,,,26.3978622879032,,,,,,,,-0.9633836600941272,,,,,,,
-107.46096599127952,20.77352573163328,27.500512244092864,,,,,,,,26.54884428908695,,,,,,,,-0.9516679550059131,,,,,,,
-107.23638717025314,20.77352573163255,27.58975570402368,,,,,,,,26.70081841417748,,,,,,,,-0.8889372898462007,,,,,,,
-107.0118083492192,20.77352573163308,27.673994123151697,,,,,,,,26.863514856314268,,,,,,,,-0.8104792668374294,,,,,,,
-106.78722952818713,20.773525731637665,27.75673858029588,,,,,,,,27.02859517851486,,,,,,,,-0.728143401781022,,,,,,,
-106.5626507071566,20.773525731634248,27.875242964061,,,,,,,,27.19736423253954,,,,,,,,-0.67787873152146,,,,,,,
-106.33807188612998,20.77352573163504,28.031619074851992,,,,,,,,27.31516062165692,,,,,,,,-0.7164584531950737,,,,,,,
-106.11349306509814,20.773525731637264,28.18337265693388,,,,,,,,27.390910051407086,,,,,,,,-0.7924626055267936,,,,,,,
